Protocol Name	Sample ID	Cell line	Cell Type	NF2 status	AC50 (uM)	CRC	Max Resp	Log AC50 (M)	Sample Name	AUC	AUC Fit	Gene Symbol
s-nf2-hs01-1	NCGC00016305-10	HS01	schwannoma	NF2 null 		4	110.756		Silver sulfadiazine	482.997	483.771	
s-nf2-hs01-1	NCGC00016306-07	HS01	schwannoma	NF2 null 		4	112.975		D-Cycloserine	496.073	497.085	GRIN2A
s-nf2-hs01-1	NCGC00016311-16	HS01	schwannoma	NF2 null 		4	102.202		Phentolamine mesilate	500.888	501.142	ADRA1A
s-nf2-hs01-1	NCGC00016332-03	HS01	schwannoma	NF2 null 		4	100.496		RIBOFLAVIN	527.133	527.302	
s-nf2-hs01-1	NCGC00016345-09	HS01	schwannoma	NF2 null 		4	100.295		4-methylumbelliferone	495.816		
s-nf2-hs01-1	NCGC00016360-05	HS01	schwannoma	NF2 null 	14.818033	-2.2	77.916	-4.8292	Monobenzone	513.78	512.021	
s-nf2-hs01-1	NCGC00016361-13	HS01	schwannoma	NF2 null 		4	107.257		Acetaminophen	500.091	500.61	PTGS1
s-nf2-hs01-1	NCGC00016364-03	HS01	schwannoma	NF2 null 		4	78.634		Chlorphenamine maleate	471.621	469.905	HRH1
s-nf2-hs01-1	NCGC00016371-05	HS01	schwannoma	NF2 null 		4	109.187		Diclofenamide	528.298	529.461	CA1
s-nf2-hs01-1	NCGC00016375-10	HS01	schwannoma	NF2 null 		4	110.493		Sulphadimethoxine	504.498	505.555	
s-nf2-hs01-1	NCGC00016384-14	HS01	schwannoma	NF2 null 		4	112.362		Sulfafurazole	506.33	505.364	
s-nf2-hs01-1	NCGC00016388-03	HS01	schwannoma	NF2 null 	1.177038	-1.1	32.413	-5.9292	Noscapine	425.809	421.884	TUBB
s-nf2-hs01-1	NCGC00016407-11	HS01	schwannoma	NF2 null 		4	93.506		Sulfamethizole	524.145	527.653	
s-nf2-hs01-1	NCGC00016408-10	HS01	schwannoma	NF2 null 		4	99.094		Sulfapyridine	467.954	469.958	
s-nf2-hs01-1	NCGC00016410-18	HS01	schwannoma	NF2 null 	0.005258	1.4	107.081	-8.2792	Thiabendazole	487.7	486.046	
s-nf2-hs01-1	NCGC00016418-14	HS01	schwannoma	NF2 null 		4	94.123		Methoxsalen	524.962	525.809	CYP1A2
s-nf2-hs01-1	NCGC00016423-14	HS01	schwannoma	NF2 null 	20.931028	-2.1	5.796	-4.6792	(-)-Gossypol	499.085	502.988	BCL2L1
s-nf2-hs01-1	NCGC00016438-05	HS01	schwannoma	NF2 null 		4	108.862		Procarbazine hydrochloride	500.793	501.504	
s-nf2-hs01-1	NCGC00016446-12	HS01	schwannoma	NF2 null 		4	113.506		Metronidazole	491.466		
s-nf2-hs01-1	NCGC00016447-02	HS01	schwannoma	NF2 null 	0.01049	-1.1	5.907	-7.9792	Proscillaridin	155.714	155.251	
s-nf2-hs01-1	NCGC00016456-12	HS01	schwannoma	NF2 null 	23.485	-3	77.161	-4.6292	"5,7-Dihydroxyflavone"	531.945	531.503	
s-nf2-hs01-1	NCGC00016457-03	HS01	schwannoma	NF2 null 		4	90.601		Naringenin	519.945	521.106	CYP3A4
s-nf2-hs01-1	NCGC00016463-02	HS01	schwannoma	NF2 null 		4	79.314		Cytisine	453.412	452.136	CHRNA3
s-nf2-hs01-1	NCGC00016467-05	HS01	schwannoma	NF2 null 		4	92.885		Luteolin	481.536	480.304	PDE4A
s-nf2-hs01-1	NCGC00016480-09	HS01	schwannoma	NF2 null 		4	79.009		Kaempferol	450.563	449.42	
s-nf2-hs01-1	NCGC00016488-03	HS01	schwannoma	NF2 null 		4	99.172		Kinetin	478.78	479.94	
s-nf2-hs01-1	NCGC00016497-08	HS01	schwannoma	NF2 null 		4	103.966		Ethionamide	484.949	484.725	
s-nf2-hs01-1	NCGC00016526-11	HS01	schwannoma	NF2 null 	10.490364	-2.2	47.62	-4.9792	Berberine	499.894	498.348	PTP4A1
s-nf2-hs01-1	NCGC00016530-06	HS01	schwannoma	NF2 null 		4	88.435		Sulfameter	471.716	471.63	
s-nf2-hs01-1	NCGC00016533-14	HS01	schwannoma	NF2 null 		4	109.333		Sulfamethoxazole	510.925	509.23	
s-nf2-hs01-1	NCGC00016543-08	HS01	schwannoma	NF2 null 	18.654798	-2.2	45.297	-4.7292	Phenformin hydrochloride	482.335	481.774	
s-nf2-hs01-1	NCGC00016552-02	HS01	schwannoma	NF2 null 	0.001177	1.1	112.034	-8.9292	7-Aminocephalosporanic acid	468.635	471.071	
s-nf2-hs01-1	NCGC00016564-07	HS01	schwannoma	NF2 null 		4	99.397		Metformin HCl	534.556	534.806	PRKAA1
s-nf2-hs01-1	NCGC00016569-08	HS01	schwannoma	NF2 null 		4	98.853		Tranexamic acid	489.333		SERPINE1
s-nf2-hs01-1	NCGC00016599-05	HS01	schwannoma	NF2 null 		4	97.948		Flucytosine	474.263	473.408	
s-nf2-hs01-1	NCGC00016610-08	HS01	schwannoma	NF2 null 		4	99.653		Tolnaftate	485.664	486.284	
s-nf2-hs01-1	NCGC00016611-09	HS01	schwannoma	NF2 null 		4	95.583		Bufexamac	508.665	506.913	
s-nf2-hs01-1	NCGC00016612-04	HS01	schwannoma	NF2 null 		4	101.96		Sulfadoxine	463.935	462.921	
s-nf2-hs01-1	NCGC00016623-06	HS01	schwannoma	NF2 null 		4	110.876		Moroxydine	539.579	539.7	
s-nf2-hs01-1	NCGC00016641-01	HS01	schwannoma	NF2 null 		4	112.413		Streptomycin sulfate	619.647		
s-nf2-hs01-1	NCGC00016643-10	HS01	schwannoma	NF2 null 	0.001177	1.1	99.175	-8.9292	Trioxsalen	461.328	461.176	
s-nf2-hs01-1	NCGC00016645-03	HS01	schwannoma	NF2 null 		4	102.303		Methacycline hydrochloride	523.558	522.6	
s-nf2-hs01-1	NCGC00016656-01	HS01	schwannoma	NF2 null 		4	90.744		Vidarabine	505.077	507.091	
s-nf2-hs01-1	NCGC00016672-04	HS01	schwannoma	NF2 null 	0.06619	1.4	105.153	-7.1792	Chloropyramine hydrochloride	474.342	473.403	HRH1
s-nf2-hs01-1	NCGC00016706-05	HS01	schwannoma	NF2 null 	0.046859	-1.2	45.398	-7.3292	Parbendazole	306.079	304.689	TUBB
s-nf2-hs01-1	NCGC00016710-04	HS01	schwannoma	NF2 null 	2.3485	2.4	95.929	-5.6292	Clemastine fumarate	489.696	488.699	HRH1
s-nf2-hs01-1	NCGC00016740-19	HS01	schwannoma	NF2 null 	33.173444	-3	39.228	-4.4792	Prazosin hydrochloride	431.706	432.588	ADRA1A
s-nf2-hs01-1	NCGC00016752-02	HS01	schwannoma	NF2 null 		4	98.167		Clindamycin hydrochloride	465.628	465.03	
s-nf2-hs01-1	NCGC00016759-03	HS01	schwannoma	NF2 null 		4	102.781		Naproxen sodium	520.812	520.937	PTGS2
s-nf2-hs01-1	NCGC00016777-07	HS01	schwannoma	NF2 null 		4	101.839		Probucol	477.484	477.794	
s-nf2-hs01-1	NCGC00016786-14	HS01	schwannoma	NF2 null 	1.177038	-1.2	31.701	-5.9292	Mycophenolic acid	420.995	419.37	IMPDH1
s-nf2-hs01-1	NCGC00016794-14	HS01	schwannoma	NF2 null 		4	109.584		Gemfibrozil	477.936	476.789	PPARA
s-nf2-hs01-1	NCGC00016797-04	HS01	schwannoma	NF2 null 		4	90.453		Amoxicillin sodium	535.362	534.093	
s-nf2-hs01-1	NCGC00016806-12	HS01	schwannoma	NF2 null 	4.176289	-2.2	51.613	-5.3792	Mebendazole	406.519	414.862	TUBB
s-nf2-hs01-1	NCGC00016831-04	HS01	schwannoma	NF2 null 		4	98.239		Buflomedil hydrochloride	512.823		
s-nf2-hs01-1	NCGC00016855-11	HS01	schwannoma	NF2 null 	1.320659	-1.2	46.843	-5.8792	Fenbendazole	415.955	413.095	
s-nf2-hs01-1	NCGC00016868-11	HS01	schwannoma	NF2 null 		4	101.107		Acemetacin	513.36		PTGS1
s-nf2-hs01-1	NCGC00016872-09	HS01	schwannoma	NF2 null 	0.001663	1.4	109.199	-8.7792	Ticlopidine hydrochloride	502.399	503.569	P2RY12
s-nf2-hs01-1	NCGC00016879-07	HS01	schwannoma	NF2 null 		4	99.992		Torasemide	484.282	485.206	
s-nf2-hs01-1	NCGC00016889-05	HS01	schwannoma	NF2 null 		4	109.704		Tenoxicam	550.94		
s-nf2-hs01-1	NCGC00016899-04	HS01	schwannoma	NF2 null 	1.481803	-2.4	79.661	-5.8292	S-(+)-Rolipram	503.557	501.838	PDE4A
s-nf2-hs01-1	NCGC00016916-12	HS01	schwannoma	NF2 null 		4	106.582		Norfloxacin	490.069		TOP2B
s-nf2-hs01-1	NCGC00016925-10	HS01	schwannoma	NF2 null 		4	94.088		Omeprazole	455.291	455.773	ABCC3
s-nf2-hs01-1	NCGC00016927-10	HS01	schwannoma	NF2 null 	0.001177	1.1	97.356	-8.9292	Enoxacin	431.879	433.589	
s-nf2-hs01-1	NCGC00016936-03	HS01	schwannoma	NF2 null 		4	121.901		Aztreonam	573.898	574.786	
s-nf2-hs01-1	NCGC00016959-07	HS01	schwannoma	NF2 null 		4	115.06		Ciprofloxacin	494.594		TOP2B
s-nf2-hs01-1	NCGC00016960-03	HS01	schwannoma	NF2 null 		4	97.369		Glimepiride	515.846	514.546	
s-nf2-hs01-1	NCGC00016973-03	HS01	schwannoma	NF2 null 		4	91.53		Letrozole	481	481.83	CYP19A1
s-nf2-hs01-1	NCGC00016978-05	HS01	schwannoma	NF2 null 		4	98.693		Repaglinide	448.466		
s-nf2-hs01-1	NCGC00016991-06	HS01	schwannoma	NF2 null 	0.001865	-1.4	91.211	-8.7292	Proparacaine	486.389	484.06	
s-nf2-hs01-1	NCGC00016994-16	HS01	schwannoma	NF2 null 	0.052576	-1.1	7.49	-7.2792	Camptothecin	207.743	206.811	TOP1
s-nf2-hs01-1	NCGC00017112-11	HS01	schwannoma	NF2 null 	4.685874	-1.4	71.686	-5.3292	Ciclopirox	427.893	427.044	
s-nf2-hs01-1	NCGC00017156-01	HS01	schwannoma	NF2 null 	0.237494	2.4	121.172	-6.6243	Cefoperazone sodium	588.897	587.238	
s-nf2-hs01-1	NCGC00017159-08	HS01	schwannoma	NF2 null 	9.594593	-1.2	17.45	-5.018	Curcumin	371.862	370.701	NFKB1
s-nf2-hs01-1	NCGC00017223-03	HS01	schwannoma	NF2 null 		4	74.327		Ursolic acid	462.647	462.383	STAT3
s-nf2-hs01-1	NCGC00017236-08	HS01	schwannoma	NF2 null 	14.818033	-2.2	71.555	-4.8292	Baicalein	541.804	540.577	CYP2C9
s-nf2-hs01-1	NCGC00017244-05	HS01	schwannoma	NF2 null 		4	103.53		Enoxolone	514.031	515.126	
s-nf2-hs01-1	NCGC00017245-12	HS01	schwannoma	NF2 null 		4	107.161		Ellagic acid	503.967	503.135	AKR1B1
s-nf2-hs01-1	NCGC00017248-10	HS01	schwannoma	NF2 null 	0.001177	1.4	115.52	-8.9292	Embelin	534.062	534.055	XIAP
s-nf2-hs01-1	NCGC00017254-02	HS01	schwannoma	NF2 null 		4	4.39		Cyanein	42.513		GBF1
s-nf2-hs01-1	NCGC00017256-08	HS01	schwannoma	NF2 null 		4	93.843		Galantamine hydrobromide	497.639	499.524	ACHE
s-nf2-hs01-1	NCGC00017269-06	HS01	schwannoma	NF2 null 		4	99.012		Formononetin	495.352	496.603	MAOA
s-nf2-hs01-1	NCGC00017280-22	HS01	schwannoma	NF2 null 	0.001049	1.4	76.607	-8.9792	Tretinoin	423.957	425.652	RORB
s-nf2-hs01-1	NCGC00017312-03	HS01	schwannoma	NF2 null 		4	119.884		Uridine	572	572.317	
s-nf2-hs01-1	NCGC00017323-07	HS01	schwannoma	NF2 null 		4	109.871		Tetracycline hydrochloride	556.204		
s-nf2-hs01-1	NCGC00017324-08	HS01	schwannoma	NF2 null 	2.956586	-1.1	5.011	-5.5292	Simvastatin	342.181	341.109	HMGCR
s-nf2-hs01-1	NCGC00017337-15	HS01	schwannoma	NF2 null 		4	110.936		Capsaicin	522.277		NFKB1
s-nf2-hs01-1	NCGC00017338-05	HS01	schwannoma	NF2 null 	1.320659	-1.2	50.244	-5.8792	Antimycin A	430.747	424.89	
s-nf2-hs01-1	NCGC00017344-06	HS01	schwannoma	NF2 null 	18.654798	-2.1	5.675	-4.7292	Fisetin	467.33	466.866	SIRT1
s-nf2-hs01-1	NCGC00017352-23	HS01	schwannoma	NF2 null 	20.931028	-2.2	64.221	-4.6792	Resveratrol	499.252	497.925	PTGS2
s-nf2-hs01-1	NCGC00017354-06	HS01	schwannoma	NF2 null 	26.350603	-2.1	19.145	-4.5792	Spectinomycin hydrochloride	480.205	479.015	
s-nf2-hs01-1	NCGC00017358-14	HS01	schwannoma	NF2 null 	0.295659	-1.2	57.388	-6.5292	Rotenone	367.813	365.984	NDUFAF1
s-nf2-hs01-1	NCGC00017363-10	HS01	schwannoma	NF2 null 	1.177038	-1.1	20.757	-5.9292	cycloheximide	407.638	404.684	GSK3B
s-nf2-hs01-1	NCGC00017364-14	HS01	schwannoma	NF2 null 	13.206586	-2.2	76.544	-4.8792	Caffeic acid	502.065	498.735	
s-nf2-hs01-1	NCGC00017369-10	HS01	schwannoma	NF2 null 		4	90.668		Biochanin A	427.926	427.893	
s-nf2-hs01-1	NCGC00017376-10	HS01	schwannoma	NF2 null 	16.626107	-2.2	51.763	-4.7792	Tetrandrine	469.202	468.584	
s-nf2-hs01-1	NCGC00017394-08	HS01	schwannoma	NF2 null 	0.026351	-1.2	12.499	-7.5792	G-Strophanthin	185.985	185.999	NKAIN1
s-nf2-hs01-1	NCGC00018099-10	HS01	schwannoma	NF2 null 		4	105.046		Dyphylline	483.452	483.33	
s-nf2-hs01-1	NCGC00018100-02	HS01	schwannoma	NF2 null 		4	99.904		Fasudil hydrochloride	484.803	488.184	ROCK1
s-nf2-hs01-1	NCGC00018102-06	HS01	schwannoma	NF2 null 		4	91.797		Flunarizine	490.433	491.417	
s-nf2-hs01-1	NCGC00018117-23	HS01	schwannoma	NF2 null 		4	102.704		Theophyllamine	514.723		ADORA1
s-nf2-hs01-1	NCGC00018139-08	HS01	schwannoma	NF2 null 		4	98.433		Ipriflavone	502.692	502.258	
s-nf2-hs01-1	NCGC00018153-09	HS01	schwannoma	NF2 null 	33.173444	-3	72.02	-4.4792	Dienestrol	525.63	525.52	ESR1
s-nf2-hs01-1	NCGC00018157-11	HS01	schwannoma	NF2 null 		4	114.094		Flurbiprofen	532.682		
s-nf2-hs01-1	NCGC00018158-08	HS01	schwannoma	NF2 null 		4	83.061		Doxazosin mesylate	507.506	505.875	ADRA1A
s-nf2-hs01-1	NCGC00018172-08	HS01	schwannoma	NF2 null 		4	97.15		Indapamide	491.362		CA7
s-nf2-hs01-1	NCGC00018176-04	HS01	schwannoma	NF2 null 		4	83.879		Estrone	457.212	455.664	
s-nf2-hs01-1	NCGC00018181-13	HS01	schwannoma	NF2 null 	0.001321	1.1	102.52	-8.8792	Nalidixic acid	450.292	450.972	
s-nf2-hs01-1	NCGC00018185-07	HS01	schwannoma	NF2 null 		4	101.28		Tranilast	532.343	530.104	TNF
s-nf2-hs01-1	NCGC00018193-06	HS01	schwannoma	NF2 null 	13.206586	-2.2	61.225	-4.8792	Fluvoxamine	455.484	455.308	HTR1A
s-nf2-hs01-1	NCGC00018199-06	HS01	schwannoma	NF2 null 		4	91.02		Rhein	523.494	521.832	
s-nf2-hs01-1	NCGC00018204-11	HS01	schwannoma	NF2 null 		4	92.069		Vinpocetine	497.207		
s-nf2-hs01-1	NCGC00018218-03	HS01	schwannoma	NF2 null 		4	99.73		Edaravone	479.832	478.778	
s-nf2-hs01-1	NCGC00018238-08	HS01	schwannoma	NF2 null 	0.104904	-1.2	53.342	-6.9792	Oxibendazole	343.4	343.252	
s-nf2-hs01-1	NCGC00018248-08	HS01	schwannoma	NF2 null 		4	104.344		Meloxicam	460.244	459.769	PTGS1
s-nf2-hs01-1	NCGC00018257-07	HS01	schwannoma	NF2 null 	0.003317	1.2	113.376	-8.4792	Methocarbamol	500.164	499.049	
s-nf2-hs01-1	NCGC00018258-09	HS01	schwannoma	NF2 null 		4	73.113		Econazole nitrate	445.073	445.167	
s-nf2-hs01-1	NCGC00018261-05	HS01	schwannoma	NF2 null 		4	70.651		Perhexiline	462.286	461.438	
s-nf2-hs01-1	NCGC00018276-03	HS01	schwannoma	NF2 null 		4	101.719		Famotidine	495.623	494.771	HRH2
s-nf2-hs01-1	NCGC00018294-06	HS01	schwannoma	NF2 null 	2.956586	-1.2	52.68	-5.5292	Miconazole nitrate	425.225	426.457	CYP19A1
s-nf2-hs01-1	NCGC00018296-08	HS01	schwannoma	NF2 null 	14.818033	-2.4	82.164	-4.8292	Meclizine hydrochloride	495.294	496.178	NR1I3
s-nf2-hs01-1	NCGC00018302-08	HS01	schwannoma	NF2 null 	0.041763	1.2	115.625	-7.3792	Trichlormethiazide	486.441	485.766	
s-nf2-hs01-1	NCGC00021146-06	HS01	schwannoma	NF2 null 	29.565863	-3	60.657	-4.5292	Ketanserin	504.241	502.726	HTR2A
s-nf2-hs01-1	NCGC00021191-05	HS01	schwannoma	NF2 null 		4	95.385		Cortisone acetate	476.262	473.483	
s-nf2-hs01-1	NCGC00021301-04	HS01	schwannoma	NF2 null 		4	113.823		Fluocinolone acetonide	530.111	530.554	
s-nf2-hs01-1	NCGC00021305-08	HS01	schwannoma	NF2 null 		4	48.455		Rapamycin	278.072	277.461	MTOR
s-nf2-hs01-1	NCGC00021336-09	HS01	schwannoma	NF2 null 		4	106.572		Diclofenac sodium	510.589	509.746	PTGS1
s-nf2-hs01-1	NCGC00021569-08	HS01	schwannoma	NF2 null 		4	107.405		Enalapril maleate	531.915	532.15	ACE
s-nf2-hs01-1	NCGC00021925-04	HS01	schwannoma	NF2 null 		4	106.822		Prednisolone acetate	500.032		
s-nf2-hs01-1	NCGC00022001-14	HS01	schwannoma	NF2 null 	0.004686	-1.2	33.357	-8.3292	Podofilox	204.584	204.073	IGFR1
s-nf2-hs01-1	NCGC00022037-06	HS01	schwannoma	NF2 null 		4	88.395		Medroxyprogesterone acetate	476.453	475.858	PGR
s-nf2-hs01-1	NCGC00022398-06	HS01	schwannoma	NF2 null 		4	106.631		Fluocinonide	462.628	461.902	
s-nf2-hs01-1	NCGC00022567-08	HS01	schwannoma	NF2 null 	0.934955	-1.2	48.66	-6.0292	Cladribine	394.418	394.669	ADA
s-nf2-hs01-1	NCGC00022612-10	HS01	schwannoma	NF2 null 	0.001177	1.1	108.512	-8.9292	Cefaclor	463.31	465.7	
s-nf2-hs01-1	NCGC00022678-07	HS01	schwannoma	NF2 null 	3.36506	-2.2	75.657	-5.473	Rifampicin	543.011	543.965	PRKDC
s-nf2-hs01-1	NCGC00022735-07	HS01	schwannoma	NF2 null 		4	102.783		Methylprednisolone	459.897	460.929	
s-nf2-hs01-1	NCGC00022819-03	HS01	schwannoma	NF2 null 		4	91.424		Ipratropium bromide hydrate	503.35	502.668	
s-nf2-hs01-1	NCGC00022848-06	HS01	schwannoma	NF2 null 	0.003317	1.2	106.555	-8.4792	Hydrocortisone	515.323	513.17	PTGS2
s-nf2-hs01-1	NCGC00022858-07	HS01	schwannoma	NF2 null 	0.001177	1.2	91.816	-8.9292	Sodium cromoglycate	423.014	423.602	
s-nf2-hs01-1	NCGC00023037-06	HS01	schwannoma	NF2 null 		4	102.493		Pancuronium bromide	508.837	508.873	
s-nf2-hs01-1	NCGC00023193-04	HS01	schwannoma	NF2 null 		4	100.882		Triamcinolone acetonide	466.053	466.331	
s-nf2-hs01-1	NCGC00023212-07	HS01	schwannoma	NF2 null 		4	99.541		Stavudine	474.901	476.127	TERT
s-nf2-hs01-1	NCGC00023373-04	HS01	schwannoma	NF2 null 		4	87.391		Clobetasol propionate	435.27		
s-nf2-hs01-1	NCGC00023509-14	HS01	schwannoma	NF2 null 	5.899165	-1.1	5.668	-5.2292	Lovastatin	380.631	381.964	HMGCR
s-nf2-hs01-1	NCGC00023673-08	HS01	schwannoma	NF2 null 		4	87.663		Adenosine	508.038	506.547	ADORA1
s-nf2-hs01-1	NCGC00023722-07	HS01	schwannoma	NF2 null 	6.618972	-2.1	11.093	-5.1792	Floxuridine	375.268	373.599	
s-nf2-hs01-1	NCGC00023945-13	HS01	schwannoma	NF2 null 		4	96.034		Zidovudine	473.961	472.403	TERT
s-nf2-hs01-1	NCGC00024196-06	HS01	schwannoma	NF2 null 	20.931028	-3	66.153	-4.6792	Megestrol acetate	471.958	471.626	PGR
s-nf2-hs01-1	NCGC00024246-13	HS01	schwannoma	NF2 null 	0.104904	-1.1	9.543	-6.9792	Daunorubicin	249.046	247.966	
s-nf2-hs01-1	NCGC00024257-07	HS01	schwannoma	NF2 null 		4	108.476		Phenylephrine hydrochloride	505.943	506.392	ADRA1A
s-nf2-hs01-1	NCGC00024359-06	HS01	schwannoma	NF2 null 		4	111.069		Penicillamine	505.664	505.258	
s-nf2-hs01-1	NCGC00024379-04	HS01	schwannoma	NF2 null 	0.833279	-1.1	13.453	-6.0792	Emetine	336.469	335.853	
s-nf2-hs01-1	NCGC00024415-39	HS01	schwannoma	NF2 null 	1.177038	-1.1	9.967	-5.9292	Doxorubicin	326.84	327.979	TOP2A
s-nf2-hs01-1	NCGC00024427-03	HS01	schwannoma	NF2 null 		4	109.131		Naltrexone hydrochloride	515.411		OPRM1
s-nf2-hs01-1	NCGC00024547-06	HS01	schwannoma	NF2 null 		4	104.88		nor-Binaltorphimine	451.037	451.309	
s-nf2-hs01-1	NCGC00024563-02	HS01	schwannoma	NF2 null 		4	112.22		Azasetron	538.602	537.461	HTR3A
s-nf2-hs01-1	NCGC00024594-01	HS01	schwannoma	NF2 null 		4	78.759		Calpeptin	461.694	458.953	PSMD1
s-nf2-hs01-1	NCGC00024631-01	HS01	schwannoma	NF2 null 		4	103.7		EBPC	512.905	514.931	AKR1B1
s-nf2-hs01-1	NCGC00024667-13	HS01	schwannoma	NF2 null 		4	97.049		Methyldopa	458.334	459.327	DDC
s-nf2-hs01-1	NCGC00024717-01	HS01	schwannoma	NF2 null 		4	110.531		L-NAME	492.426	491.819	NOS3
s-nf2-hs01-1	NCGC00024728-01	HS01	schwannoma	NF2 null 		4	79.44		L-690330	395.993	391.972	INPPL1
s-nf2-hs01-1	NCGC00024762-05	HS01	schwannoma	NF2 null 		4	104.778		Tesmilifene hydrochloride	545.049	545.899	ESR1
s-nf2-hs01-1	NCGC00024868-08	HS01	schwannoma	NF2 null 		4	99.27		Bisoprolol	494.507		ADRB1
s-nf2-hs01-1	NCGC00024901-03	HS01	schwannoma	NF2 null 		4	94.374		BD-1047	445.338		SIGMAR1
s-nf2-hs01-1	NCGC00024928-22	HS01	schwannoma	NF2 null 		4	71.691		Tamoxifen	465.594	465.882	ER
s-nf2-hs01-1	NCGC00024929-01	HS01	schwannoma	NF2 null 		4	112.036		ICI-D7288	535.65	535.134	HCN
s-nf2-hs01-1	NCGC00024956-02	HS01	schwannoma	NF2 null 	16.626107	-2.1	9.916	-4.7792	PD-153035	449.83	449.098	EGFR
s-nf2-hs01-1	NCGC00024976-04	HS01	schwannoma	NF2 null 		4	118.522		CGS-21680	544.422	543.601	ADORA2
s-nf2-hs01-1	NCGC00024994-01	HS01	schwannoma	NF2 null 		4	100.116		Selegiline hydrochloride	452.655	451.676	MAOB
s-nf2-hs01-1	NCGC00024995-10	HS01	schwannoma	NF2 null 	0.004686	-1.2	49.56	-8.3292	PACLITAXEL	271.89	273.414	TUBB
s-nf2-hs01-1	NCGC00024999-02	HS01	schwannoma	NF2 null 		4	115.48		Procaterol	555.988	555.872	ADRB2
s-nf2-hs01-1	NCGC00025000-08	HS01	schwannoma	NF2 null 	18.654798	-2.2	66.912	-4.7292	Ketoconazole	460.675	459.884	CYP19A1
s-nf2-hs01-1	NCGC00025012-02	HS01	schwannoma	NF2 null 	16.626107	-2.4	58.953	-4.7792	AM-630	407.396	404.119	CNR2
s-nf2-hs01-1	NCGC00025018-09	HS01	schwannoma	NF2 null 		4	100.17		Yohimbine	431.896	430.223	ADRA2A
s-nf2-hs01-1	NCGC00025029-05	HS01	schwannoma	NF2 null 		4	77.203		U-0126	483.959	483.337	MAP2K1
s-nf2-hs01-1	NCGC00025035-05	HS01	schwannoma	NF2 null 		4	86.713		SB-203580	509.209	509.253	MAPK14
s-nf2-hs01-1	NCGC00025059-04	HS01	schwannoma	NF2 null 		4	6.538		Actinomycin D	65.988	65.857	PRKDC
s-nf2-hs01-1	NCGC00025060-16	HS01	schwannoma	NF2 null 	4.176289	-1.2	43.027	-5.3792	Methotrexate	440.638	438.256	DHFR
s-nf2-hs01-1	NCGC00025072-01	HS01	schwannoma	NF2 null 		4	101.814		PD-128907	524.261		DRD2
s-nf2-hs01-1	NCGC00025091-04	HS01	schwannoma	NF2 null 		4	106.865		U-73122??	549.238	547.579	PLCG1
s-nf2-hs01-1	NCGC00025092-02	HS01	schwannoma	NF2 null 		4	94.328		GR-159897	499.912	499.184	TACR2
s-nf2-hs01-1	NCGC00025100-09	HS01	schwannoma	NF2 null 		4	89.077		LFM-A13	447.245		BTK
s-nf2-hs01-1	NCGC00025103-01	HS01	schwannoma	NF2 null 	0.589917	-1.2	55.38	-6.2292	Monastrol	404.609	402.709	KIF11
s-nf2-hs01-1	NCGC00025109-01	HS01	schwannoma	NF2 null 	18.654798	-2.2	41.013	-4.7292	ZM-336372	484.263	485.03	BRAF
s-nf2-hs01-1	NCGC00025125-20	HS01	schwannoma	NF2 null 	0.004686	-1.2	32.095	-8.3292	Colchicine	202.383	202.187	TUBB
s-nf2-hs01-1	NCGC00025155-01	HS01	schwannoma	NF2 null 		4	98.3		Omacetaxine mepesuccinate	545.497	546.196	
s-nf2-hs01-1	NCGC00025176-01	HS01	schwannoma	NF2 null 		4	101.08		Etomidate	509.048		GABRA1
s-nf2-hs01-1	NCGC00025179-13	HS01	schwannoma	NF2 null 	18.654798	-2.1	7.422	-4.7292	Mifepristone	422.338	424.807	PGR
s-nf2-hs01-1	NCGC00025195-01	HS01	schwannoma	NF2 null 	11.770382	-2.4	109.865	-4.9292	Ozagrel hydrochloride	539.548	538.885	TBXA2R
s-nf2-hs01-1	NCGC00025207-06	HS01	schwannoma	NF2 null 		4	95.344		HA-14-1	547.589	546.761	BCL2
s-nf2-hs01-1	NCGC00025219-04	HS01	schwannoma	NF2 null 	5.899165	-1.2	66.833	-5.2292	Purvalanol A	487.363	486.461	CDK1
s-nf2-hs01-1	NCGC00025220-03	HS01	schwannoma	NF2 null 	16.626107	-2.4	43.802	-4.7792	Purvalanol B	379.734	378	CDK1
s-nf2-hs01-1	NCGC00025225-02	HS01	schwannoma	NF2 null 	16.626107	-2.1	3.031	-4.7792	SCH-79797	386.746	386.824	PAR1
s-nf2-hs01-1	NCGC00025230-01	HS01	schwannoma	NF2 null 		4	105.201		SB-431542	539.162	540.407	
s-nf2-hs01-1	NCGC00025234-01	HS01	schwannoma	NF2 null 	0.104904	1.4	89.674	-6.9792	Alprostadil	554.632	553.546	
s-nf2-hs01-1	NCGC00025235-01	HS01	schwannoma	NF2 null 		4	103.802		Streptozocin	467.209	467.382	
s-nf2-hs01-1	NCGC00025245-01	HS01	schwannoma	NF2 null 		4	115.269		Ginkgolide B	545.167	546.951	GABRA1
s-nf2-hs01-1	NCGC00025288-03	HS01	schwannoma	NF2 null 	0.263506	-1.1	10.694	-6.5792	Deguelin	251.75	305.292	PIK3CA
s-nf2-hs01-1	NCGC00025297-01	HS01	schwannoma	NF2 null 		4	96.637		Gabexate mesilate	509.978	509.133	NFKB1
